Site,Year,Type,lat,lon,population,WeeklyIncome,WeeklyRent,Weekly pay,WeeklyLoanRatio,WeeklyRentRatio,No_of_Sales,Median_Price,Mean_Price
Glenelg Shire,2011,Vacant House Block,-37.9078291,141.5150077,19575,899,161,43.58974359,20.62411765,5.583850932,33,85000,106076
Glenelg Shire,2010,House,-37.9078291,141.5150077,19575,899,161,110.2564103,8.153720927,5.583850932,264,205001,227587
Glenelg Shire,2010,Units/Apartment,-37.9078291,141.5150077,19575,899,161,94.87179487,9.475945946,5.583850932,31,178500,205508
Glenelg Shire,2010,Vacant House Block,-37.9078291,141.5150077,19575,899,161,43.58974359,20.62411765,5.583850932,60,78000,84242
Glenelg Shire,2009,House,-37.9078291,141.5150077,19575,899,161,110.2564103,8.153720927,5.583850932,292,185000,199705
Glenelg Shire,2009,Units/Apartment,-37.9078291,141.5150077,19575,899,161,94.87179487,9.475945946,5.583850932,22,172500,163352
Glenelg Shire,2009,Vacant House Block,-37.9078291,141.5150077,19575,899,161,43.58974359,20.62411765,5.583850932,65,75000,78015
Glenelg Shire,2008,House,-37.9078291,141.5150077,19575,899,161,110.2564103,8.153720927,5.583850932,309,184500,199750
Glenelg Shire,2008,Units/Apartment,-37.9078291,141.5150077,19575,899,161,94.87179487,9.475945946,5.583850932,28,160000,161069
Glenelg Shire,2008,Vacant House Block,-37.9078291,141.5150077,19575,899,161,43.58974359,20.62411765,5.583850932,65,76000,77392
Glenelg Shire,2007,House,-37.9078291,141.5150077,19575,899,161,110.2564103,8.153720927,5.583850932,358,195000,208443
Glenelg Shire,2007,Units/Apartment,-37.9078291,141.5150077,19575,899,161,94.87179487,9.475945946,5.583850932,44,150000,180458
Glenelg Shire,2007,Vacant House Block,-37.9078291,141.5150077,19575,899,161,43.58974359,20.62411765,5.583850932,103,63000,72542
Glenelg Shire,2006,House,-37.9078291,141.5150077,19759,831,120,140.3846154,5.919452054,6.925,379,182500,192711
Glenelg Shire,2006,Units/Apartment,-37.9078291,141.5150077,19759,831,120,122.3076923,6.794339623,6.925,32,159000,202542
Glenelg Shire,2006,Vacant House Block,-37.9078291,141.5150077,19759,831,120,43.46153846,19.12035398,6.925,112,56500,62998
Golden Plains Shire,2016,House,-37.8943285,143.6501903,21688,1448,260,184.6153846,7.843333334,5.569230769,129,360000,346777
Golden Plains Shire,2016,Units/Apartment,-37.8943285,143.6501903,21688,1448,260,157.6923077,9.182439024,5.569230769,9,307500,306500
Golden Plains Shire,2016,Vacant House Block,-37.8943285,143.6501903,21688,1448,260,74.61538462,19.40618557,5.569230769,69,145500,139982
Golden Plains Shire,2015,House,-37.8943285,143.6501903,21688,1448,260,184.6153846,7.843333334,5.569230769,125,355000,347686
Golden Plains Shire,2015,Units/Apartment,-37.8943285,143.6501903,21688,1448,260,157.6923077,9.182439024,5.569230769,17,263000,257676
Golden Plains Shire,2015,Vacant House Block,-37.8943285,143.6501903,21688,1448,260,74.61538462,19.40618557,5.569230769,100,145000,136306
Golden Plains Shire,2014,House,-37.8943285,143.6501903,21688,1448,260,184.6153846,7.843333334,5.569230769,115,355000,345636
Golden Plains Shire,2014,Units/Apartment,-37.8943285,143.6501903,21688,1448,260,157.6923077,9.182439024,5.569230769,15,220000,209633
Golden Plains Shire,2014,Vacant House Block,-37.8943285,143.6501903,21688,1448,260,74.61538462,19.40618557,5.569230769,119,148000,153477
Golden Plains Shire,2013,House,-37.8943285,143.6501903,21688,1448,260,184.6153846,7.843333334,5.569230769,97,339000,327652
Golden Plains Shire,2013,Units/Apartment,-37.8943285,143.6501903,21688,1448,260,157.6923077,9.182439024,5.569230769,10,265000,220912
Golden Plains Shire,2013,Vacant House Block,-37.8943285,143.6501903,21688,1448,260,74.61538462,19.40618557,5.569230769,99,147500,140005
Golden Plains Shire,2012,House,-37.8943285,143.6501903,21688,1448,260,184.6153846,7.843333334,5.569230769,93,320000,305912
Golden Plains Shire,2012,Units/Apartment,-37.8943285,143.6501903,21688,1448,260,157.6923077,9.182439024,5.569230769,19,150000,208468
Golden Plains Shire,2012,Vacant House Block,-37.8943285,143.6501903,21688,1448,260,74.61538462,19.40618557,5.569230769,117,138000,134427
Golden Plains Shire,2011,House,-37.8943285,143.6501903,18770,1217,200,164.8717949,7.381493,6.085,84,321500,312338
Golden Plains Shire,2011,Units/Apartment,-37.8943285,143.6501903,18770,1217,200,130.7692308,9.306470586,6.085,12,255000,247216
Golden Plains Shire,2011,Vacant House Block,-37.8943285,143.6501903,18770,1217,200,70,17.38571429,6.085,112,136500,131012
Golden Plains Shire,2010,House,-37.8943285,143.6501903,18770,1217,200,164.8717949,7.381493,6.085,72,285000,271097
Golden Plains Shire,2010,Units/Apartment,-37.8943285,143.6501903,18770,1217,200,130.7692308,9.306470586,6.085,20,265500,269125
Golden Plains Shire,2010,Vacant House Block,-37.8943285,143.6501903,18770,1217,200,70,17.38571429,6.085,121,124000,115403
Golden Plains Shire,2009,House,-37.8943285,143.6501903,18770,1217,200,164.8717949,7.381493,6.085,76,279500,256664
Golden Plains Shire,2009,Units/Apartment,-37.8943285,143.6501903,18770,1217,200,130.7692308,9.306470586,6.085,16,210500,188968
Golden Plains Shire,2009,Vacant House Block,-37.8943285,143.6501903,18770,1217,200,70,17.38571429,6.085,142,115100,94814
Golden Plains Shire,2008,House,-37.8943285,143.6501903,18770,1217,200,164.8717949,7.381493,6.085,77,217555,227474
Golden Plains Shire,2008,Units/Apartment,-37.8943285,143.6501903,18770,1217,200,130.7692308,9.306470586,6.085,4,214000,188000
Golden Plains Shire,2008,Vacant House Block,-37.8943285,143.6501903,18770,1217,200,70,17.38571429,6.085,70,115000,106940
Golden Plains Shire,2007,House,-37.8943285,143.6501903,18770,1217,200,164.8717949,7.381493,6.085,88,227500,218494
Golden Plains Shire,2007,Units/Apartment,-37.8943285,143.6501903,18770,1217,200,130.7692308,9.306470586,6.085,16,209000,209437
Golden Plains Shire,2007,Vacant House Block,-37.8943285,143.6501903,18770,1217,200,70,17.38571429,6.085,105,115000,107159
Golden Plains Shire,2006,House,-37.8943285,143.6501903,16450,1031,130,153.8461538,6.701500002,7.930769231,87,200000,214172
Golden Plains Shire,2006,Units/Apartment,-37.8943285,143.6501903,16450,1031,130,166.9230769,6.176497697,7.930769231,6,217000,217833
Golden Plains Shire,2006,Vacant House Block,-37.8943285,143.6501903,16450,1031,130,83.07692308,12.41018518,7.930769231,71,108000,100842
Greater Bendigo City,2016,House,-36.7948261,144.3467152,110477,1184,250,166.4102564,7.114946071,4.736,1741,324500,352692
Greater Bendigo City,2016,Units/Apartment,-36.7948261,144.3467152,110477,1184,250,123.0769231,9.619999998,4.736,330,240000,249355
Greater Bendigo City,2016,Vacant House Block,-36.7948261,144.3467152,110477,1184,250,77.43589744,15.29006622,4.736,443,151000,158076
Greater Bendigo City,2015,House,-36.7948261,144.3467152,110477,1184,250,166.4102564,7.114946071,4.736,1642,325000,342836
Greater Bendigo City,2015,Units/Apartment,-36.7948261,144.3467152,110477,1184,250,123.0769231,9.619999998,4.736,350,239000,235404
Greater Bendigo City,2015,Vacant House Block,-36.7948261,144.3467152,110477,1184,250,77.43589744,15.29006622,4.736,546,132000,146985
Greater Bendigo City,2014,House,-36.7948261,144.3467152,110477,1184,250,166.4102564,7.114946071,4.736,1701,320000,341569
Greater Bendigo City,2014,Units/Apartment,-36.7948261,144.3467152,110477,1184,250,123.0769231,9.619999998,4.736,334,235000,253307
Greater Bendigo City,2014,Vacant House Block,-36.7948261,144.3467152,110477,1184,250,77.43589744,15.29006622,4.736,757,120000,132845
Greater Bendigo City,2013,House,-36.7948261,144.3467152,110477,1184,250,166.4102564,7.114946071,4.736,1789,307500,328270
Greater Bendigo City,2013,Units/Apartment,-36.7948261,144.3467152,110477,1184,250,123.0769231,9.619999998,4.736,357,237500,240925
Greater Bendigo City,2013,Vacant House Block,-36.7948261,144.3467152,110477,1184,250,77.43589744,15.29006622,4.736,780,120000,130262
Greater Bendigo City,2012,House,-36.7948261,144.3467152,110477,1184,250,166.4102564,7.114946071,4.736,1656,295000,312950
Greater Bendigo City,2012,Units/Apartment,-36.7948261,144.3467152,110477,1184,250,123.0769231,9.619999998,4.736,366,228300,223120
Greater Bendigo City,2012,Vacant House Block,-36.7948261,144.3467152,110477,1184,250,77.43589744,15.29006622,4.736,852,112000,118899
Greater Bendigo City,2011,Units/Apartment,-36.7948261,144.3467152,100617,991,200,115.3846154,8.588666666,4.955,1664,275000,293964
Greater Bendigo City,2011,Vacant House Block,-36.7948261,144.3467152,100617,991,200,54.30769231,18.24787535,4.955,295,225000,230491
Greater Bendigo City,2011,House,-36.7948261,144.3467152,100617,991,200,141.025641,7.02709091,4.955,893,105900,112138
Greater Bendigo City,2010,Units/Apartment,-36.7948261,144.3467152,100617,991,200,115.3846154,8.588666666,4.955,1644,262000,280795
Greater Bendigo City,2010,Vacant House Block,-36.7948261,144.3467152,100617,991,200,54.30769231,18.24787535,4.955,334,216250,225540
Greater Bendigo City,2010,House,-36.7948261,144.3467152,100617,991,200,141.025641,7.02709091,4.955,725,97000,106760
Greater Bendigo City,2009,Units/Apartment,-36.7948261,144.3467152,100617,991,200,115.3846154,8.588666666,4.955,1753,232250,246711
Greater Bendigo City,2009,Vacant House Block,-36.7948261,144.3467152,100617,991,200,54.30769231,18.24787535,4.955,386,200500,210849
Greater Bendigo City,2009,House,-36.7948261,144.3467152,100617,991,200,141.025641,7.02709091,4.955,772,86500,93323
Greater Bendigo City,2008,Units/Apartment,-36.7948261,144.3467152,100617,991,200,115.3846154,8.588666666,4.955,1550,221500,236992
Greater Bendigo City,2008,Vacant House Block,-36.7948261,144.3467152,100617,991,200,54.30769231,18.24787535,4.955,256,187750,197756
Greater Bendigo City,2008,House,-36.7948261,144.3467152,100617,991,200,141.025641,7.02709091,4.955,440,85130,93074
Greater Bendigo City,2007,Units/Apartment,-36.7948261,144.3467152,100617,991,200,115.3846154,8.588666666,4.955,1733,221000,236812
Greater Bendigo City,2007,Vacant House Block,-36.7948261,144.3467152,100617,991,200,54.30769231,18.24787535,4.955,353,195000,199203
Greater Bendigo City,2007,House,-36.7948261,144.3467152,100617,991,200,141.025641,7.02709091,4.955,600,89000,98963
Greater Bendigo City,2006,House,-36.7948261,144.3467152,93252,833,160,166.9230769,4.990322581,5.20625,1649,217000,229628
Greater Bendigo City,2006,Units/Apartment,-36.7948261,144.3467152,93252,833,160,141.1538462,5.901362396,5.20625,280,183500,196141
Greater Bendigo City,2006,Vacant House Block,-36.7948261,144.3467152,93252,833,160,65.38461538,12.74,5.20625,636,85000,96081
Greater Dandenong City,2016,House,-38.0061108,145.2038278,152050,1168,300,310.2564103,3.764628099,3.893333333,1441,605000,641406
Greater Dandenong City,2016,Units/Apartment,-38.0061108,145.2038278,152050,1168,300,189.7435897,6.155675677,3.893333333,1032,370000,376774
Greater Dandenong City,2016,Vacant House Block,-38.0061108,145.2038278,152050,1168,300,264.1025641,4.422524272,3.893333333,55,515000,510780
Greater Dandenong City,2015,House,-38.0061108,145.2038278,152050,1168,300,310.2564103,3.764628099,3.893333333,1701,530000,563651
Greater Dandenong City,2015,Units/Apartment,-38.0061108,145.2038278,152050,1168,300,189.7435897,6.155675677,3.893333333,1153,360000,381293
Greater Dandenong City,2015,Vacant House Block,-38.0061108,145.2038278,152050,1168,300,264.1025641,4.422524272,3.893333333,131,389950,404865
Greater Dandenong City,2014,House,-38.0061108,145.2038278,152050,1168,300,310.2564103,3.764628099,3.893333333,1788,455000,483739
Greater Dandenong City,2014,Units/Apartment,-38.0061108,145.2038278,152050,1168,300,189.7435897,6.155675677,3.893333333,1238,339883,353012
Greater Dandenong City,2014,Vacant House Block,-38.0061108,145.2038278,152050,1168,300,264.1025641,4.422524272,3.893333333,388,377500,382032
Greater Dandenong City,2013,House,-38.0061108,145.2038278,152050,1168,300,310.2564103,3.764628099,3.893333333,1490,420000,440687
Greater Dandenong City,2013,Units/Apartment,-38.0061108,145.2038278,152050,1168,300,189.7435897,6.155675677,3.893333333,1064,330000,334350
Greater Dandenong City,2013,Vacant House Block,-38.0061108,145.2038278,152050,1168,300,264.1025641,4.422524272,3.893333333,311,357500,354507
Greater Dandenong City,2012,House,-38.0061108,145.2038278,152050,1168,300,310.2564103,3.764628099,3.893333333,1187,400000,427588
Greater Dandenong City,2012,Units/Apartment,-38.0061108,145.2038278,152050,1168,300,189.7435897,6.155675677,3.893333333,881,310000,315392
Greater Dandenong City,2012,Vacant House Block,-38.0061108,145.2038278,152050,1168,300,264.1025641,4.422524272,3.893333333,209,340000,316972
Greater Dandenong City,2011,House,-38.0061108,145.2038278,135605,953,250,215.3846154,4.424642857,3.812,1305,420000,445805
Greater Dandenong City,2011,Units/Apartment,-38.0061108,145.2038278,135605,953,250,161.5384615,5.899523811,3.812,819,315000,315537
Greater Dandenong City,2011,Vacant House Block,-38.0061108,145.2038278,135605,953,250,156.4102564,6.09295082,3.812,284,305000,302837
Greater Dandenong City,2010,House,-38.0061108,145.2038278,135605,953,250,215.3846154,4.424642857,3.812,1454,425000,456801
Greater Dandenong City,2010,Units/Apartment,-38.0061108,145.2038278,135605,953,250,161.5384615,5.899523811,3.812,986,315000,326640
Greater Dandenong City,2010,Vacant House Block,-38.0061108,145.2038278,135605,953,250,156.4102564,6.09295082,3.812,308,305000,286152
Greater Dandenong City,2009,House,-38.0061108,145.2038278,135605,953,250,215.3846154,4.424642857,3.812,1732,361000,383880
Greater Dandenong City,2009,Units/Apartment,-38.0061108,145.2038278,135605,953,250,161.5384615,5.899523811,3.812,1334,285000,293727
Greater Dandenong City,2009,Vacant House Block,-38.0061108,145.2038278,135605,953,250,156.4102564,6.09295082,3.812,355,210000,232050
Greater Dandenong City,2008,House,-38.0061108,145.2038278,135605,953,250,215.3846154,4.424642857,3.812,1364,335000,355479
Greater Dandenong City,2008,Units/Apartment,-38.0061108,145.2038278,135605,953,250,161.5384615,5.899523811,3.812,1014,250000,264498
Greater Dandenong City,2008,Vacant House Block,-38.0061108,145.2038278,135605,953,250,156.4102564,6.09295082,3.812,52,199500,222965
Greater Dandenong City,2007,House,-38.0061108,145.2038278,135605,953,250,215.3846154,4.424642857,3.812,1908,290000,313758
Greater Dandenong City,2007,Units/Apartment,-38.0061108,145.2038278,135605,953,250,161.5384615,5.899523811,3.812,1353,225000,262562
Greater Dandenong City,2007,Vacant House Block,-38.0061108,145.2038278,135605,953,250,156.4102564,6.09295082,3.812,183,209000,210517
Greater Dandenong City,2006,House,-38.0061108,145.2038278,125520,770,160,201.1538462,3.827915869,4.8125,1598,261500,279682
Greater Dandenong City,2006,Units/Apartment,-38.0061108,145.2038278,125520,770,160,153.8461538,5.005000002,4.8125,969,200000,218880
Greater Dandenong City,2006,Vacant House Block,-38.0061108,145.2038278,125520,770,160,171.5384615,4.488789239,4.8125,207,223000,211395
Greater Geelong City,2016,House,-37.9697434,144.3904526,233429,1244,280,217.9487179,5.707764707,4.442857143,4629,425000,479088
Greater Geelong City,2016,Units/Apartment,-37.9697434,144.3904526,233429,1244,280,164.1025641,7.580625,4.442857143,1081,320000,373056
Greater Geelong City,2016,Vacant House Block,-37.9697434,144.3904526,233429,1244,280,96.61538462,12.87579618,4.442857143,1472,188400,201654
Greater Geelong City,2015,House,-37.9697434,144.3904526,233429,1244,280,217.9487179,5.707764707,4.442857143,4402,401500,457837
Greater Geelong City,2015,Units/Apartment,-37.9697434,144.3904526,233429,1244,280,164.1025641,7.580625,4.442857143,1075,315000,365889
Greater Geelong City,2015,Vacant House Block,-37.9697434,144.3904526,233429,1244,280,96.61538462,12.87579618,4.442857143,1863,185000,197760
Greater Geelong City,2014,House,-37.9697434,144.3904526,233429,1244,280,217.9487179,5.707764707,4.442857143,4068,390000,440213
Greater Geelong City,2014,Units/Apartment,-37.9697434,144.3904526,233429,1244,280,164.1025641,7.580625,4.442857143,1122,305000,351651
Greater Geelong City,2014,Vacant House Block,-37.9697434,144.3904526,233429,1244,280,96.61538462,12.87579618,4.442857143,1784,179000,193065
Greater Geelong City,2013,House,-37.9697434,144.3904526,233429,1244,280,217.9487179,5.707764707,4.442857143,3802,375000,417090
Greater Geelong City,2013,Units/Apartment,-37.9697434,144.3904526,233429,1244,280,164.1025641,7.580625,4.442857143,1117,297950,337810
Greater Geelong City,2013,Vacant House Block,-37.9697434,144.3904526,233429,1244,280,96.61538462,12.87579618,4.442857143,1489,181000,196323
Greater Geelong City,2012,House,-37.9697434,144.3904526,233429,1244,280,217.9487179,5.707764707,4.442857143,3557,360000,402859
Greater Geelong City,2012,Units/Apartment,-37.9697434,144.3904526,233429,1244,280,164.1025641,7.580625,4.442857143,1112,286750,327212
Greater Geelong City,2012,Vacant House Block,-37.9697434,144.3904526,233429,1244,280,96.61538462,12.87579618,4.442857143,1399,180000,195635
Greater Geelong City,2011,House,-37.9697434,144.3904526,210875,1049,231,184.6153846,5.682083334,4.541125541,3717,360000,404755
Greater Geelong City,2011,Units/Apartment,-37.9697434,144.3904526,210875,1049,231,153.8461538,6.818500002,4.541125541,1154,300000,359961
Greater Geelong City,2011,Vacant House Block,-37.9697434,144.3904526,210875,1049,231,93.33333333,11.23928571,4.541125541,1604,182000,197450
Greater Geelong City,2010,House,-37.9697434,144.3904526,210875,1049,231,184.6153846,5.682083334,4.541125541,4052,346000,388603
